ticker,exchange,assetType,priceCurrency,startDate,endDate
SKPBF,OTCBB,Stock,USD,2013-11-14,2020-09-03
SKPGF,PINK,Stock,USD,2020-04-06,2020-09-03
SKPI,PINK,Stock,USD,2017-09-28,2020-09-03
SKPJF,OTCGREY,Stock,USD,,
SKPJY,OTCGREY,Stock,USD,2019-01-10,2020-09-03
SKPLF,OTCGREY,Stock,USD,,
SKPN,PINK,Stock,USD,2017-11-09,2020-09-03
SKPO,PINK,Stock,USD,1996-12-09,2020-09-03
SKRED,OTCMKTS,Stock,USD,2017-10-25,2017-12-12
SKREF,OTCQX,Stock,USD,2017-09-22,2020-09-03
SKRID,NASDAQ,Stock,USD,,
SKRJ,PINK,Stock,USD,2007-07-17,2020-09-03
SKRRF,NYSE,Stock,USD,,
SKRRX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
SKRUF,PINK,Stock,USD,2008-10-27,2020-09-03
SKRV,OTCMKTS,Stock,USD,2007-02-09,2020-09-03
SKS,NYSE,Stock,USD,2006-12-28,2013-11-12
SKSBF,PINK,Stock,USD,2007-07-24,2020-09-03
SKSEX,NMFQS,Mutual Fund,USD,1988-01-04,2020-09-03
SKSIX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-03
SKSJF,PINK,Stock,USD,2013-05-20,2020-09-03
SKSK,PINK,Stock,USD,2020-09-03,2020-09-03
SKSRX,NMFQS,Mutual Fund,USD,2005-02-15,2020-09-03
SKSTX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-03
SKSUF,OTCGREY,Stock,USD,2018-01-12,2020-09-03
SKSUY,PINK,Stock,USD,2013-02-07,2020-09-03
SKSZX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-03
SKT,NYSE,Stock,USD,1993-05-28,2020-09-03
SKTAX,NMFQS,Mutual Fund,USD,2003-11-18,2020-09-03
SKTO,OTCMKTS,Stock,USD,2017-09-22,2020-09-03
SKTP,PINK,Stock,USD,2008-09-24,2020-09-03
SKTPP,PINK,Stock,USD,2008-07-10,2020-09-03
SKUEF,OTCGREY,Stock,USD,,
SKUFF,PINK,Stock,USD,2007-07-19,2020-09-03
SKUL,NASDAQ,Stock,USD,2011-07-19,2016-10-04
SKUNF,OTCGREY,Stock,USD,2014-09-03,2018-05-18
SKUYF,PINK,Stock,USD,2012-08-03,2020-09-03
SKVI,OTCQB,Stock,USD,2011-02-22,2020-09-03
SKVKY,PINK,Stock,USD,2009-07-09,2020-08-28
SKVY,PINK,Stock,USD,1997-02-13,2020-09-03
SKWIF,OTCBB,Stock,USD,2013-04-04,2017-09-18
SKX,NYSE,Stock,USD,1999-06-09,2020-09-03
SKXJF,PINK,Stock,USD,2007-07-20,2020-09-03
SKY,NYSE,Stock,USD,1981-12-31,2020-09-03
SKYAX,NMFQS,Mutual Fund,USD,2014-06-16,2019-08-05
SKYAY,OTCQX,Stock,USD,2016-01-04,2018-12-27
SKYC,PINK,Stock,USD,2007-02-01,2018-02-13
SKYCD,PINK,Stock,USD,2018-02-28,2018-03-12
SKYCX,NMFQS,Mutual Fund,USD,2014-10-20,2019-08-05
SKYEY,PINK,Stock,USD,2010-01-04,2016-06-27
SKYF,PINK,Stock,USD,2016-01-04,2020-09-03
SKYI,PINK,Stock,USD,2017-10-09,2020-09-03
SKYIX,NMFQS,Mutual Fund,USD,2014-04-08,2019-08-05
SKYL,NASDAQ,Stock,USD,2018-01-18,2020-09-03
SKYM,NASDAQ,Stock,USD,,
SKYS,NASDAQ,Stock,USD,2014-11-13,2020-09-03
SKYT,NASDAQ,Stock,USD,,
SKYTY,PINK,Stock,USD,2017-09-25,2020-09-03
SKYW,NASDAQ,Stock,USD,1990-03-26,2020-09-03
SKYY,NASDAQ,ETF,USD,2011-07-06,2020-09-03
SKYZF,PINK,Stock,USD,2017-12-20,2020-09-03
SLAAX,NMFQS,Mutual Fund,USD,2004-01-02,2017-08-11
SLAB,NASDAQ,Stock,USD,2000-03-24,2020-09-03
SLAB1,NASDAQ,Stock,USD,,
SLADX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-03
SLAFX,NMFQS,Mutual Fund,USD,1993-01-04,2020-09-03
SLAHF,OTCGREY,Stock,USD,,
SLAM,NASDAQ,Stock,USD,,
SLANX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-03
SLAOX,NMFQS,Mutual Fund,USD,2001-05-29,2016-07-22
SLAPX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-03
SLARX,NMFQS,Mutual Fund,USD,2015-02-03,2020-09-03
SLASX,NMFQS,Mutual Fund,USD,1980-01-14,2020-09-03
SLATX,NMFQS,Mutual Fund,USD,2010-05-10,2016-02-29
SLAUX,NMFQS,Mutual Fund,USD,,
SLB,NYSE,Stock,USD,1981-12-31,2020-09-03
SLBAX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-01
SLBBW,PINK,Stock,USD,2017-09-22,2019-04-16
SLBBX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-01
SLBG,PINK,Stock,USD,2019-05-24,2020-09-03
SLCA,NYSE,Stock,USD,2012-02-01,2020-09-03
SLCAX,NMFQS,Mutual Fund,USD,2007-09-04,2020-09-03
SLCCX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-03
SLCFF,OTCGREY,Stock,USD,2017-09-28,2020-09-03
SLCGX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-03
SLCH,PINK,Stock,USD,2017-09-22,2020-09-03
SLCJF,PINK,Stock,USD,2018-06-01,2020-09-03
SLCJY,PINK,Stock,USD,2011-08-15,2020-09-03
SLCO,OTCMKTS,Stock,USD,2017-09-25,2020-09-03
SLCPX,NMFQS,Mutual Fund,USD,2020-03-31,2020-09-03
SLCSX,NMFQS,Mutual Fund,USD,2018-03-21,2020-09-03
SLCT,NASDAQ,Stock,USD,2003-12-16,2020-09-03
SLCTX,NMFQS,Mutual Fund,USD,2017-02-09,2020-09-03
SLCVX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-03
SLD,NYSE,Stock,USD,2013-02-08,2018-09-28
SLDA,NYSE,Stock,USD,2017-08-11,2018-09-27
SLDAX,NMFQS,Mutual Fund,USD,2012-07-02,2020-09-03
SLDB,NASDAQ,Stock,USD,2018-01-26,2020-09-03
SLDBX,NMFQS,Mutual Fund,USD,2014-08-04,2020-09-03
SLDC,PINK,Stock,USD,2017-09-22,2018-06-14
SLDCD,PINK,Stock,USD,2018-06-15,2018-07-12
SLDD,NYSE,Stock,USD,2018-05-02,2018-09-28
SLDGF,OTCMKTS,Stock,USD,2016-09-28,2018-11-20
SLDR,NYSE ARCA,ETF,USD,2016-01-04,2016-04-01
SLDSX,NMFQS,Mutual Fund,USD,1989-12-28,2016-06-07
SLEAX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-05
SLEBX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-05
SLEIX,NMFQS,Mutual Fund,USD,2002-01-02,2019-02-05
SLESX,NMFQS,Mutual Fund,USD,2017-06-12,2020-09-03
SLESZ,OTCGREY,Stock,USD,,
SLF,NYSE,Stock,USD,2000-03-23,2020-09-03
SLFBF,OTCMKTS,Stock,USD,2005-06-10,2018-09-11
SLFC,NASDAQ,Stock,USD,,
SLFFF,PINK,Stock,USD,2017-11-17,2020-09-03
SLFI,NASDAQ,Stock,USD,,
SLFPD,NASDAQ,Stock,USD,,
SLFPF,PINK,Stock,USD,2007-07-16,2020-09-03
SLFPF,LSE,Stock,USD,2018-10-22,2018-10-22
SLFPY,PINK,Stock,USD,2010-04-19,2020-09-03
SLFSF,PINK,Stock,USD,2020-01-15,2020-09-03
SLFYF,OTCGREY,Stock,USD,2018-02-26,2020-09-03
SLFYX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
SLG,NYSE,Stock,USD,1997-08-15,2020-09-03
SLG-P-I,NYSE,Stock,USD,2002-07-01,2020-09-03
SLGAX,NMFQS,Mutual Fund,USD,2009-10-01,2020-09-03
SLGBF,PINK,Stock,USD,2017-10-12,2020-09-03
SLGCX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-03
SLGD,PINK,Stock,USD,1987-12-31,2020-09-03
SLGFX,NMFQS,Mutual Fund,USD,2018-02-16,2020-09-03
SLGG,NASDAQ,Stock,USD,2019-02-26,2020-09-03
SLGGF,PINK,Stock,USD,2016-10-18,2020-09-03
SLGIX,NMFQS,Mutual Fund,USD,1997-11-04,2015-09-14
SLGL,NASDAQ,Stock,USD,2018-02-01,2020-09-03
SLGN,NASDAQ,Stock,USD,1997-02-14,2020-09-03
SLGRF,OTCGREY,Stock,USD,2014-11-17,2020-09-03
SLGRX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-03
SLGVF,OTCGREY,Stock,USD,,
SLGWF,PINK,Stock,USD,2019-02-22,2020-09-03
SLGXD,PINK,Stock,USD,2017-10-09,2020-09-03
SLGYF,OTCGREY,Stock,USD,2017-10-10,2020-09-03
SLGYX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-03
SLH,NYSE,Stock,USD,2007-05-10,2016-03-11
SLHAX,NMFQS,Mutual Fund,USD,,
SLHDX,NMFQS,Mutual Fund,USD,,
SLHIX,NMFQS,Mutual Fund,USD,2018-05-21,2020-09-03
SLHN,NASDAQ,Stock,USD,,
SLHZX,NMFQS,Mutual Fund,USD,,
SLI,NYSE,Stock,USD,2016-01-04,2016-06-01
SLIAX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-01
SLIBX,NMFQS,Mutual Fund,USD,2001-01-02,2019-02-01
SLIC,,Stock,USD,,
SLIF,OTCBB,Stock,USD,2016-04-13,2020-09-03
SLIM,NASDAQ,ETF,USD,2016-06-09,2020-03-16
SLIO,OTCMKTS,Stock,USD,2016-01-04,2019-03-19
SLISF,OTCGREY,Stock,USD,,
SLIXQ,,Stock,USD,,
SLIYX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
SLJ,NYSE,Stock,USD,,
SLJB,OTCMKTS,Stock,USD,2017-09-26,2020-09-03
SLLAX,NMFQS,Mutual Fund,USD,2009-10-01,2020-09-03
SLLBF,OTCGREY,Stock,USD,,
SLLBY,OTCMKTS,Stock,USD,2001-01-02,2018-06-20
SLLDY,PINK,Stock,USD,2009-11-25,2020-09-03
SLLFF,PINK,Stock,USD,2012-08-13,2020-09-03
SLLGF,OTCMKTS,Stock,USD,2018-01-11,2020-09-03
SLLN,OTCMKTS,Stock,USD,2000-02-25,2020-09-03
SLLTD,PINK,Stock,USD,2017-12-14,2018-01-10
SLLTF,OTCGREY,Stock,USD,2017-09-22,2020-09-03
SLM,NASDAQ,Stock,USD,1988-01-05,2020-09-03
SLMAF,PINK,Stock,USD,2007-10-12,2020-09-03
SLMAP,NASDAQ,Stock,USD,2003-10-09,2017-07-14
SLMBP,NASDAQ,Stock,USD,2005-07-11,2020-09-03
SLMBX,NMFQS,Mutual Fund,USD,1997-01-02,2017-08-04
SLMCF,PINK,Stock,USD,2020-06-22,2020-09-03
SLMCX,NMFQS,Mutual Fund,USD,1983-06-30,2020-09-03
SLMD,NASDAQ,Stock,USD,,
SLMLF,OTCGREY,Stock,USD,2016-08-08,2020-09-03
SLMMX,NMFQS,Mutual Fund,USD,1988-01-15,2020-09-03
SLMNP,PINK,Stock,USD,2015-04-29,2020-09-03
SLMRF,OTCGREY,Stock,USD,,
SLMTX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-03
SLMXF,OTCGREY,Stock,USD,2017-10-10,2020-09-03
SLMZF,OTCMKTS,Stock,USD,2017-09-22,2020-09-03
SLNCF,PINK,Stock,USD,2007-12-27,2020-09-03
SLNE,NASDAQ,Stock,USD,,
SLNG,OTCQX,Stock,USD,2006-12-28,2020-09-03
SLNK,NASDAQ,Stock,USD,,
SLNLF,PINK,Stock,USD,2007-08-16,2019-10-24
SLNLY,PINK,Stock,USD,2012-04-10,2020-09-03
SLNM,PINK,Stock,USD,1999-06-22,2020-09-03
SLNN,PINK,Stock,USD,2017-09-22,2017-10-12
SLNO,NASDAQ,Stock,USD,2014-11-13,2020-09-03
SLNOW,NASDAQ,Stock,USD,2014-11-13,2019-11-08
SLNR,PINK,Stock,USD,2012-10-09,2017-08-28
SLNT,,Stock,USD,,
SLNTY,PINK,Stock,USD,2019-06-03,2020-09-03
SLNX,OTCMKTS,Stock,USD,2017-10-23,2020-09-03
SLOFF,OTCGREY,Stock,USD,2017-09-28,2020-09-03
SLOIF,OTCGREY,Stock,USD,2016-01-06,2020-09-03
SLOIY,PINK,Stock,USD,2017-10-19,2020-09-03
SLOT,PINK,Stock,USD,2017-10-18,2020-09-03
SLOT1,,Stock,USD,,
SLOW,NYSE ARCA,ETF,USD,2016-01-04,2016-04-01
SLP,NASDAQ,Stock,USD,1997-06-19,2020-09-03
SLP1,,Stock,USD,,
SLPAX,NMFQS,Mutual Fund,USD,2007-09-04,2020-09-03
SLPBX,NMFQS,Mutual Fund,USD,1998-01-02,2016-12-05
SLPC,PINK,Stock,USD,2014-06-05,2018-02-14
SLPHQ,OTCMKTS,Stock,USD,,
SLPIX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-03
SLPSX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-03
SLQD,NASDAQ,ETF,USD,2013-10-17,2020-09-03
SLQT,NYSE,Stock,USD,2020-05-21,2020-09-03
SLQTF,OTCGREY,Stock,USD,,
SLR,,Stock,USD,,
SLRA,NYSE,Stock,USD,2012-12-12,2017-12-15
SLRAX,NMFQS,Mutual Fund,USD,2004-01-02,2018-12-13
SLRBX,NMFQS,Mutual Fund,USD,2004-01-02,2018-12-13
SLRC,NASDAQ,Stock,USD,2010-02-09,2020-09-03
SLRGF,OTCGREY,Stock,USD,,
SLRIX,NMFQS,Mutual Fund,USD,2004-01-02,2018-12-13
SLRK,PINK,Stock,USD,2007-10-26,2020-09-03
SLROF,OTCMKTS,Stock,USD,2007-01-04,2020-09-03
SLRRF,OTCGREY,Stock,USD,2011-08-25,2020-09-03
SLRX,NASDAQ,Stock,USD,2015-01-29,2020-09-03
SLRY,NASDAQ,Stock,USD,,
SLRYX,NMFQS,Mutual Fund,USD,2015-11-03,2020-09-03
SLRZF,PINK,Stock,USD,2018-01-17,2018-02-16
SLS,NASDAQ,Stock,USD,2017-12-29,2020-09-03
SLSAX,NMFQS,Mutual Fund,USD,2013-12-17,2018-01-26
SLSC,OTCMKTS,Stock,USD,,
SLSCX,NMFQS,Mutual Fund,USD,2013-12-17,2018-01-26
SLSDF,OTCQB,Stock,USD,2016-01-08,2020-09-03
SLSDX,NMFQS,Mutual Fund,USD,2005-01-03,2020-09-03
SLSFX,NMFQS,Mutual Fund,USD,2016-01-04,2019-10-10
SLSIX,NMFQS,Mutual Fund,USD,2013-12-17,2018-01-26
SLSKF,PINK,Stock,USD,2008-01-10,2018-05-18
SLSR,PINK,Stock,USD,2001-01-02,2020-09-03
SLSSF,PINK,Stock,USD,2005-11-21,2020-09-03
SLSSX,NMFQS,Mutual Fund,USD,1980-01-21,2020-09-03
SLSZQ,,Stock,USD,,
SLT,BATS,ETF,USD,2018-05-16,2020-09-03
SLTB,NYSE,Stock,USD,2014-09-29,2019-08-01
SLTB-CL,NYSE,Stock,USD,2019-07-08,2019-08-01
SLTC,,Stock,USD,,
SLTD,NASDAQ,Stock,USD,,
SLTFD,OTCMKTS,Stock,USD,2014-11-10,2018-06-20
SLTFF,OTCGREY,Stock,USD,2017-11-15,2020-09-03
SLTI,NASDAQ,Stock,USD,,
SLTK,OTCBB,Stock,USD,2017-09-22,2018-09-26
SLTM,NASDAQ,Stock,USD,,
SLTMX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-03
SLTN,PINK,Stock,USD,2014-02-19,2020-09-03
SLTQY,OTCMKTS,Stock,USD,2014-12-29,2018-07-03
SLTTF,OTCGREY,Stock,USD,2017-07-13,2020-09-03
SLTZ,OTCMKTS,Stock,USD,2017-10-18,2020-09-03
SLUP,PINK,Stock,USD,1997-02-14,2020-09-03
SLUXF,PINK,Stock,USD,2008-02-08,2018-06-01
SLUXY,PINK,Stock,USD,2017-10-05,2018-05-14
SLV,NYSE ARCA,ETF,USD,2006-04-28,2020-09-03
SLV1,,Stock,USD,,
SLVAF,PINK,Stock,USD,2018-12-19,2019-06-14
SLVAX,NMFQS,Mutual Fund,USD,1998-01-02,2020-09-03
SLVBX,NMFQS,Mutual Fund,USD,1998-01-02,2017-08-04
SLVCX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-03
SLVFF,PINK,Stock,USD,2007-07-05,2020-09-03
SLVH,PINK,Stock,USD,2008-11-10,2020-07-24
SLVIX,NMFQS,Mutual Fund,USD,2002-01-02,2020-09-03
SLVMF,OTCGREY,Stock,USD,2020-07-29,2020-09-03
SLVO,NASDAQ,ETF,USD,2013-04-17,2020-09-03
SLVOX,NMFQS,Mutual Fund,USD,,
SLVP,BATS,ETF,USD,2012-02-02,2020-09-03
SLVR,NASDAQ,Stock,USD,,
SLVRF,OTCQX,Stock,USD,2017-09-22,2020-09-03
SLVRX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-03
SLVTF,OTCQB,Stock,USD,2016-02-24,2020-09-03
SLVTX,NMFQS,Mutual Fund,USD,2010-01-04,2018-03-09
SLVYX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-03
SLW,NYSE,Stock,USD,2005-07-06,2017-05-15
SLX,NYSE ARCA,ETF,USD,2006-10-17,2020-09-03
SLXA,NASDAQ,Stock,USD,,
SLXP,NASDAQ,Stock,USD,2000-11-21,2015-04-01
SLXXF,OTCGREY,Stock,USD,2017-09-28,2020-09-03
SLY,NYSE ARCA,ETF,USD,2005-11-15,2020-09-03
SLYCX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
SLYG,NYSE ARCA,ETF,USD,2000-10-02,2020-09-03
SLYQF,OTCGREY,Stock,USD,2014-11-18,2020-09-03
SLYV,NYSE ARCA,ETF,USD,2000-10-02,2020-09-03
SLZNF,PINK,Stock,USD,2019-11-06,2020-09-03
SM,NYSE,Stock,USD,1992-12-21,2020-09-03
SMA,NYSE,Stock,USD,2004-12-09,2014-12-10
SMAA,PINK,Stock,USD,2017-09-27,2020-09-03
SMAAX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-03
SMAC,NASDAQ,Stock,USD,2014-11-04,2015-11-04
SMACR,NASDAQ,Stock,USD,2014-11-19,2015-10-27
SMACU,NASDAQ,Stock,USD,2014-09-24,2015-10-14
SMACX,NMFQS,Mutual Fund,USD,2017-12-29,2020-09-03
SMAIX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-03
SMAL,PINK,Stock,USD,2001-01-02,2020-09-03
SMALX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-03
SMAMX,NMFQS,Mutual Fund,USD,2018-07-02,2020-09-03
SMAMX,NMFQS,Mutual Fund,USD,,
SMANP,OTCMKTS,Stock,USD,2018-02-16,2020-09-03
SMAPX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-03
SMAR,NYSE,Stock,USD,2018-04-27,2020-09-03
SMARSX,NMFQS,Mutual Fund,USD,,
SMARTX,NMFQS,Mutual Fund,USD,,
SMARX,NMFQS,Mutual Fund,USD,2005-10-05,2020-09-03
SMARXX,NMFQS,Mutual Fund,USD,,
SMARYX,NMFQS,Mutual Fund,USD,,
SMAS,OTCMKTS,Stock,USD,2017-11-27,2020-09-03
SMASX,NMFQS,Mutual Fund,USD,2018-07-02,2020-09-03
SMATF,PINK,Stock,USD,2019-01-24,2020-09-03
SMAVX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-03
SMAWF,PINK,Stock,USD,2007-07-17,2020-09-03
SMAXX,NMFQS,Mutual Fund,USD,,
SMAYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-09-03
SMB,BATS,ETF,USD,2008-02-28,2020-09-03
SMBAX,NMFQS,Mutual Fund,USD,2007-01-03,2020-09-03
SMBC,NASDAQ,Stock,USD,1994-04-12,2020-09-03
SMBCX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-03
SMBDNX,NMFQS,Mutual Fund,USD,,
SMBDQX,NMFQS,Mutual Fund,USD,,
SMBDRX,NMFQS,Mutual Fund,USD,,
SMBDSX,NMFQS,Mutual Fund,USD,,
SMBI,,Stock,USD,,
SMBK,NASDAQ,Stock,USD,2001-01-02,2020-09-03
SMBL,,Stock,USD,,
SMBMF,PINK,Stock,USD,2007-07-13,2020-09-03
SMBMY,PINK,Stock,USD,2011-09-12,2020-09-03
SMBPX,NMFQS,Mutual Fund,USD,1995-01-03,2020-09-03
SMBVF,OTCGREY,Stock,USD,,
SMBYX,NMFQS,Mutual Fund,USD,1999-01-04,2020-09-03
SMBZF,PINK,Stock,USD,2007-08-07,2020-09-03
SMC,NYSE,Stock,USD,,
SMCAKX,NMFQS,Mutual Fund,USD,,
SMCAMX,NMFQS,Mutual Fund,USD,,
SMCANX,NMFQS,Mutual Fund,USD,,
SMCAX,NMFQS,Mutual Fund,USD,2003-01-02,2017-09-27
SMCAY,PINK,Stock,USD,2013-10-18,2020-09-03
SMCBF,PINK,Stock,USD,2007-08-16,2020-09-03
SMCBX,NMFQS,Mutual Fund,USD,2002-06-28,2017-01-23
SMCC,NASDAQ,Stock,USD,,
SMCCX,NMFQS,Mutual Fund,USD,2003-01-02,2017-09-27
SMCDF,OTCGREY,Stock,USD,2011-12-22,2020-09-03
SMCDX,NMFQS,Mutual Fund,USD,1998-12-31,2015-10-29
SMCDY,PINK,Stock,USD,2012-05-09,2018-10-08
SMCE,PINK,Stock,USD,2017-09-22,2020-09-03
SMCEQX,NMFQS,Mutual Fund,USD,,
SMCERX,NMFQS,Mutual Fund,USD,,
SMCETX,NMFQS,Mutual Fund,USD,,
SMCEUX,NMFQS,Mutual Fund,USD,,
SMCEVX,NMFQS,Mutual Fund,USD,,
SMCEX,NMFQS,Mutual Fund,USD,1993-01-04,2020-07-10
SMCFX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-03
SMCG,PINK,Stock,USD,2012-10-04,2017-07-24
SMCH,NASDAQ,Stock,USD,,
SMCHX,NMFQS,Mutual Fund,USD,2018-07-02,2020-09-03
SMCHX,NMFQS,Mutual Fund,USD,,
SMCI,NASDAQ,Stock,USD,2007-03-29,2020-09-03
SMCIX,NMFQS,Mutual Fund,USD,1997-01-02,2020-09-03
SMCLF,OTCGREY,Stock,USD,,
SMCMX,NMFQS,Mutual Fund,USD,2018-07-02,2020-09-03
SMCNF,OTCGREY,Stock,USD,,
SMCP,NASDAQ,ETF,USD,2015-04-21,2020-09-03
SMCPX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-03
SMCS,NASDAQ,Stock,USD,,
SMCSF,OTCGREY,Stock,USD,,
SMCSX,NMFQS,Mutual Fund,USD,2006-01-03,2017-09-27
SMCWX,NMFQS,Mutual Fund,USD,1990-04-30,2020-09-03
SMCX,,Stock,USD,,
SMCYX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-03
SMD,NYSE ARCA,ETF,USD,2005-11-15,2017-10-13
SMDAX,NMFQS,Mutual Fund,USD,2010-01-04,2017-08-10
SMDCF,OTCGREY,Stock,USD,2016-11-16,2020-09-03
SMDD,NYSE ARCA,ETF,USD,2010-02-11,2020-09-03
SMDFRX,NMFQS,Mutual Fund,USD,,
SMDFSX,NMFQS,Mutual Fund,USD,,
SMDFWX,NMFQS,Mutual Fund,USD,,
SMDFX,NMFQS,Mutual Fund,USD,2019-09-11,2020-09-03
SMDFXX,NMFQS,Mutual Fund,USD,,
SMDI,NASDAQ,Stock,USD,,
SMDIX,NMFQS,Mutual Fund,USD,2006-04-03,2020-09-03
SMDK,NASDAQ,Stock,USD,,
SMDLX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-03
SMDM,OTCQX,Stock,USD,1994-11-11,2020-09-03
SMDMX,NMFQS,Mutual Fund,USD,1994-01-03,2020-09-03
SMDOX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
SMDPX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
SMDQX,NMFQS,Mutual Fund,USD,2017-01-03,2020-09-03
SMDRX,NMFQS,Mutual Fund,USD,2015-01-02,2020-09-03
SMDSVX,NMFQS,Mutual Fund,USD,,
SMDSWX,NMFQS,Mutual Fund,USD,,
SMDSX,NMFQS,Mutual Fund,USD,2018-07-02,2020-09-03
SMDV,BATS,ETF,USD,2015-02-05,2020-09-03
SMDVX,NMFQS,Mutual Fund,USD,2006-04-03,2020-09-03
SMDWF,OTCMKTS,Stock,USD,2017-09-28,2017-09-28
SMDWNX,NMFQS,Mutual Fund,USD,,
SMDWOX,NMFQS,Mutual Fund,USD,,
SMDWSX,NMFQS,Mutual Fund,USD,,
SMDWTX,NMFQS,Mutual Fund,USD,,
SMDXD,OTCGREY,Stock,USD,2020-08-31,2020-09-03
SMDXF,OTCGREY,Stock,USD,2020-08-12,2020-08-28
SMDXF,OTCGREY,Stock,USD,2012-03-13,2020-08-11
SMDY,NYSE ARCA,Stock,USD,2020-01-17,2020-09-03
SMDYX,NMFQS,Mutual Fund,USD,2004-01-02,2020-09-03
SMDZF,PINK,Stock,USD,2007-07-16,2020-09-03
SME,NYSE,Stock,USD,,
SMEAX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-03
SMEBF,PINK,Stock,USD,2008-11-20,2020-09-03
SMEBX,NMFQS,Mutual Fund,USD,2001-01-02,2018-01-26
SMECDX,NMFQS,Mutual Fund,USD,,
SMECF,PINK,Stock,USD,2007-10-02,2020-09-03
SMECGX,NMFQS,Mutual Fund,USD,,
SMECX,NMFQS,Mutual Fund,USD,2001-01-02,2020-09-03
SMED,NASDAQ,Stock,USD,1999-05-24,2020-09-03
SMEDVX,NMFQS,Mutual Fund,USD,,
SMEDWX,NMFQS,Mutual Fund,USD,,
SMEDYX,NMFQS,Mutual Fund,USD,,
SMEDZX,NMFQS,Mutual Fund,USD,,
SMEFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-03
SMEIX,NMFQS,Mutual Fund,USD,2006-01-03,2020-09-03
SMENX,NMFQS,Mutual Fund,USD,2013-06-25,2017-08-11
SMERX,NMFQS,Mutual Fund,USD,2003-01-02,2020-09-03
SMESX,NMFQS,Mutual Fund,USD,2013-05-14,2017-12-07
SMETX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-11
SMEV,PINK,Stock,USD,2008-01-17,2020-09-03
SMEVX,NMFQS,Mutual Fund,USD,2013-06-25,2017-08-11
SMEYF,OTCGREY,Stock,USD,2014-07-30,2020-09-03
SMEYX,NMFQS,Mutual Fund,USD,2009-01-02,2020-09-03
SMEZ,NYSE ARCA,ETF,USD,2014-06-06,2020-09-03
SMEZF,OTCGREY,Stock,USD,,
SMF1,,Stock,USD,,
SMFAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-03
SMFCX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-03
SMFG,NYSE,Stock,USD,2006-01-27,2020-09-03
SMFKY,PINK,Stock,USD,2013-09-27,2020-09-03
SMFNF,PINK,Stock,USD,2008-02-04,2020-09-03
SMFPX,NMFQS,Mutual Fund,USD,2013-01-09,2020-09-03
SMFRF,OTCGREY,Stock,USD,2012-08-03,2020-09-03
SMFTF,PINK,Stock,USD,2008-11-05,2020-09-03
SMFYX,NMFQS,Mutual Fund,USD,2013-01-02,2020-09-03
SMG,NYSE,Stock,USD,1992-01-31,2020-09-03
SMGAKX,NMFQS,Mutual Fund,USD,,
SMGALX,NMFQS,Mutual Fund,USD,,
SMGAMX,NMFQS,Mutual Fund,USD,,
SMGAOX,NMFQS,Mutual Fund,USD,,
